cluster,movie_id,movie_name,genre
1,tt22170224,Labyu with an Accent,"Comedy, Romance"
1,tt22178922,Partners in Crime,"Action, Comedy"
2,tt2218003,Closed Circuit,"Crime, Drama, Mystery"
3,tt2222042,Love and Monsters,"Action, Adventure, Comedy"
2,tt2223990,Draft Day,"Drama, Sport"
3,tt2224026,Home,"Animation, Adventure, Comedy"
1,tt2224571,Perfect Partner,"Comedy, Drama, Romance"
4,tt2226162,Hunter Hunter,"Drama, Horror, Mystery"
4,tt2226417,Insidious: Chapter 2,"Horror, Mystery, Thriller"
2,tt2226440,Dead Men,"Action, Western"
1,tt2226597,The Mountain Between Us,"Drama, Thriller"
1,tt2229499,Don Jon,"Comedy, Drama, Romance"
2,tt2229511,Wer,"Action, Horror, Mystery"
1,tt2231461,Rampage,"Action, Adventure, Sci-Fi"
1,tt2234530,Bratz: Desert Jewelz,"Animation, Family"
2,tt2235108,Dear White People,"Comedy, Drama, Romance"
4,tt2235695,Rebecca,"Drama, Mystery, Romance"
1,tt2238032,Skiptrace,"Action, Adventure, Comedy"
2,tt2238050,White Bird in a Blizzard,"Drama, Mystery, Thriller"
1,tt2238140,Dace Decklan: Private Eye,"Animation, Action, Adventure"
2,tt22392974,Break In,Thriller
0,tt2239822,Valerian and the City of a Thousand Planets,"Action, Adventure, Fantasy"
1,tt2239832,Think Like a Man Too,"Comedy, Romance"
4,tt2241351,Money Monster,"Crime, Drama, Mystery"
1,tt2243260,Swung,"Comedy, Drama, Romance"
3,tt2245084,Big Hero 6,"Animation, Action, Adventure"
4,tt2245151,Supremacy,"Drama, Thriller"
2,tt22463382,Lukewarm,"Comedy, Horror, Musical"
1,tt2247476,When the Game Stands Tall,"Biography, Drama, Family"
2,tt22476934,Bad Education,"Action, Crime, Drama"
1,tt2247816,Doll Factory,"Comedy, Horror"
2,tt22489042,Hellhound,Action
2,tt22497768,Alkhallat+,"Comedy, Drama, Mystery"
4,tt22497824,The Matchmaker,"Drama, Mystery, Thriller"
2,tt22501842,New Fears Eve,Horror
0,tt22506970,Hero,"Biography, Drama, History"
3,tt2250912,Spider-Man: Homecoming,"Action, Adventure, Sci-Fi"
2,tt2252552,Gutshot Straight,"Action, Crime, Thriller"
1,tt2253939,Camille Rewinds,"Comedy, Drama, Romance"
2,tt2254790,Foresight Killer Instinct,"Action, Crime, Horror"
2,tt2257284,Line of Descent,"Crime, Drama"
0,tt2258337,Eega,"Action, Comedy, Drama"
1,tt2261976,My Dog the Champion,"Drama, Family"
3,tt2262227,The Book of Life,"Animation, Adventure, Comedy"
1,tt2265080,Red Wing,"Drama, Romance"
4,tt2265171,The Raid 2,"Action, Crime, Thriller"
1,tt2265555,Snuf de hond en de IJsvogel,"Adventure, Family"
2,tt2265609,The Shadow of Death,"Comedy, Horror"
3,tt2267968,Kung Fu Panda 3,"Animation, Action, Adventure"
4,tt2267998,Gone Girl,"Drama, Mystery, Thriller"
0,tt2268458,These Final Hours,"Drama, Sci-Fi, Thriller"
0,tt22688572,Boudica,Action
1,tt22695198,The Lost Lotteries,"Comedy, Crime"
1,tt2271412,President Wolfman,"Comedy, Horror"
1,tt2272336,Ghost Team One,"Comedy, Horror"
2,tt2273657,True Story,"Biography, Crime, Drama"
1,tt22741760,Your Monster,"Comedy, Horror, Romance"
2,tt22742012,Love Solutions,Romance
0,tt2274648,Hellboy,"Action, Adventure, Fantasy"
2,tt22767628,Blackwater Lane,Thriller
3,tt22769820,Legion of Super-Heroes,"Animation, Action, Sci-Fi"
1,tt22774688,The Soccer Football Movie,"Animation, Comedy, Family"
3,tt2277860,Finding Dory,"Animation, Adventure, Comedy"
0,tt2278388,The Grand Budapest Hotel,"Adventure, Comedy, Crime"
0,tt2278871,Blue Is the Warmest Colour,"Drama, Romance"
2,tt2279025,Beast Within,"Action, Adventure, Crime"
1,tt2279339,Love the Coopers,"Comedy, Fantasy, Romance"
4,tt22796890,Hell House LLC Origins: The Carmichael Manor,"Horror, Mystery"
2,tt2280358,Omnivores,"Horror, Thriller"
2,tt2280986,Shallow Creek Cult,"Action, Horror, Thriller"
2,tt2281159,Contracted,"Drama, Horror, Thriller"
1,tt2281309,The Liar and His Lover,Romance
3,tt2283336,Men in Black: International,"Action, Adventure, Comedy"
3,tt2283362,Jumanji: Welcome to the Jungle,"Action, Adventure, Comedy"
2,tt22873516,Séance Games - Metaxu,Horror
2,tt2290553,Northmen - A Viking Saga,"Action, Drama, History"
3,tt2293640,Minions,"Animation, Adventure, Comedy"
2,tt22939186,Sand and Stones,"Action, Horror, Thriller"
1,tt2294449,22 Jump Street,"Action, Comedy, Crime"
4,tt2294473,Lesson of the Evil,"Horror, Thriller"
3,tt2294629,Frozen,"Animation, Adventure, Comedy"
4,tt2294789,Remember,"Action, Family, Fantasy"
1,tt2301045,Otaku Vampires,"Action, Comedy, Horror"
2,tt2301155,Shootout at Wadala,"Action, Biography, Crime"
0,tt2302755,Olympus Has Fallen,"Action, Thriller"
2,tt23032692,Spring Lakes,Horror
0,tt2304933,The 5th Wave,"Action, Adventure, Sci-Fi"
0,tt2305051,Wild,"Adventure, Biography, Drama"
4,tt2309224,Big Bad Wolves,"Drama, Horror, Thriller"
0,tt2310332,The Hobbit: The Battle of the Five Armies,"Adventure, Fantasy"
1,tt2311526,Puppylove,"Drama, Romance"
2,tt2312718,Homefront,"Action, Crime, Thriller"
2,tt23131648,Bloat,Horror
0,tt23137904,Rebel Moon 2,"Action, Adventure, Drama"
2,tt23159982,Blue Hour: The Disappearance of Nick Brandreth,"Drama, Horror, Sci-Fi"
4,tt2316204,Alien: Covenant,"Horror, Sci-Fi, Thriller"
4,tt2316411,Enemy,"Drama, Mystery, Thriller"
1,tt2316479,Blue Iguana,"Action, Comedy, Crime"
1,tt2316548,Beautiful Disaster,"Drama, Romance"
1,tt2316756,Andala Rakshasi,Romance
0,tt2316868,The Better Angels,"Biography, Drama, History"
4,tt2321502,Uncanny,"Drama, Horror, Sci-Fi"
4,tt2321549,The Babadook,"Horror, Mystery"
1,tt2321663,Chong zhen jing wu men,Action
1,tt2322441,Fifty Shades of Grey,"Drama, Romance, Thriller"
1,tt2322457,Ivan the Incredible,"Animation, Comedy, Family"
1,tt2322932,The Hunted,"Action, Comedy, Horror"
2,tt2325517,Almost Human,"Horror, Sci-Fi, Thriller"
4,tt2328813,Hard to Be a God,"Drama, Sci-Fi"
4,tt23289160,Untitled Toho Godzilla film,"Action, Adventure, Sci-Fi"
2,tt2332623,Fateful Findings,"Drama, Fantasy, Mystery"
4,tt2333598,7 Boxes,"Adventure, Crime, Drama"
2,tt2333784,The Expendables 3,"Action, Adventure, Thriller"
0,tt2334649,Fruitvale Station,"Biography, Crime, Drama"
0,tt2334879,White House Down,"Action, Drama, Thriller"
1,tt2336284,Blitzpatrollie,"Action, Comedy, Crime"
3,tt2338151,PK,"Comedy, Drama, Sci-Fi"
1,tt2338454,Unicorn Store,"Comedy, Drama, Fantasy"
2,tt2342421,Wakey Wakey,"Drama, Mystery, Thriller"
2,tt2345613,Leprechaun: Origins,"Fantasy, Horror"
2,tt2345695,Roadside Massacre,Horror
4,tt2345737,The Rover,"Action, Crime, Drama"
0,tt2345759,The Mummy,"Action, Adventure, Fantasy"
1,tt2346198,Where the Road Runs Out,"Drama, Family, Romance"
1,tt2347569,Frances Ha,"Comedy, Drama, Romance"
2,tt2349142,Alien Showdown: The Day the Old West Stood Still,"Action, Adventure, Fantasy"
2,tt2349721,La Lectora,"Action, Drama, Thriller"
4,tt2351310,Flu,"Action, Drama, Sci-Fi"
2,tt2353755,12 12 12,Sci-Fi
2,tt23558280,Elevation,"Action, Thriller"
0,tt2356180,Bhaag Milkha Bhaag,"Biography, Drama, Sport"
1,tt2357129,Jobs,"Biography, Drama"
3,tt2357291,Rio 2,"Animation, Adventure, Comedy"
2,tt2357489,Zanjeer,"Action, Crime, Drama"
2,tt2357866,Axeman at Cutter's Creek,Horror
4,tt2359024,Blue Ruin,"Crime, Drama, Thriller"
0,tt2359810,Raanjhanaa,"Drama, Romance"
1,tt2362212,Where We Started,"Drama, Romance"
1,tt2362354,Spirit of Love: The Mike Glenn Story,"Family, Sport"
1,tt23623604,L.O.L. Surprise! Winter Fashion Show,Animation
1,tt2363213,Ragnarok,"Adventure, Fantasy"
2,tt2363461,The Pyramid,Horror
2,tt2364841,Runner Runner,"Crime, Thriller"
2,tt2364897,The Disappointments Room,"Drama, Horror, Thriller"
1,tt2368662,Shadows in the Distance,"Drama, Music, Romance"
2,tt2369135,Need for Speed,"Action, Thriller"
2,tt2369317,Space Station 76,"Comedy, Drama, Sci-Fi"
1,tt2369600,Muffin Top: A Love Story,"Comedy, Romance"
0,tt2371158,Secrets of War,"Drama, Family, History"
1,tt2372222,Kick,"Action, Comedy, Crime"
1,tt23722792,I Believe in Santa,"Comedy, Romance"
1,tt2372678,2 States,"Comedy, Drama, Romance"
2,tt2377322,Deliver Us from Evil,"Action, Adventure, Crime"
1,tt2377752,The Truth About Lies,"Comedy, Romance"
1,tt2378471,Southern Comfort,"Drama, Romance"
2,tt23790924,Vincent doit mourir,"Comedy, Drama, Fantasy"
2,tt23793170,Coup!,"Comedy, Thriller"
1,tt2379318,Bright Days Ahead,"Drama, Romance"
0,tt2379713,Spectre,"Action, Adventure, Thriller"
3,tt2380307,Coco,"Animation, Adventure, Comedy"
2,tt2380594,Winter of Discontent,"Drama, History"
3,tt2381111,Brooklyn,"Drama, Romance"
1,tt2381213,Sundown,"Action, Adventure, Comedy"
0,tt2381249,Mission: Impossible - Rogue Nation,"Action, Adventure, Thriller"
2,tt2381941,Focus,"Comedy, Crime, Drama"
0,tt2381991,The Huntsman: Winter's War,"Action, Adventure, Drama"
0,tt2382320,No Time to Die,"Action, Adventure, Thriller"
2,tt2386291,Deadly Revisions,"Horror, Mystery, Thriller"
3,tt2386490,How to Train Your Dragon: The Hidden World,"Animation, Action, Adventure"
2,tt2387433,Dark Skies,"Horror, Sci-Fi, Thriller"
1,tt2387499,Keeping Up with the Joneses,"Action, Comedy"
4,tt2388715,Oculus,"Horror, Mystery, Thriller"
0,tt2388771,Mowgli: Legend of the Jungle,"Adventure, Drama, Fantasy"
1,tt2390361,Enough Said,"Comedy, Drama, Romance"
0,tt2395427,Avengers: Age of Ultron,"Action, Adventure, Sci-Fi"
3,tt2397461,Clifford the Big Red Dog,"Animation, Adventure, Comedy"
4,tt2397535,Predestination,"Action, Drama, Sci-Fi"
1,tt2398249,They Came Together,"Comedy, Romance"
2,tt2400275,Goodbye to Language,"Drama, Fantasy"
1,tt2400321,Deer in the Headlight,"Adventure, Comedy, Drama"
4,tt2400463,The Invitation,"Drama, Horror, Mystery"
2,tt2400473,The Trouble with Barry,"Comedy, Horror, Thriller"
2,tt2401181,Der Samurai,"Fantasy, Horror, Thriller"
2,tt2401878,Anomalisa,"Animation, Comedy, Drama"
2,tt24020726,The Box,Horror
4,tt2402157,The November Man,"Action, Thriller"
0,tt2402927,Carol,"Drama, Romance"
0,tt2403867,Fusé: Memoirs of a Huntress,"Animation, Action, Drama"
0,tt2404233,Gods of Egypt,"Action, Adventure, Fantasy"
2,tt2404311,The Family,"Comedy, Crime, Thriller"
0,tt2404435,The Magnificent Seven,"Action, Adventure, Western"
4,tt2404461,The Past,"Drama, Mystery"
1,tt2404463,The Heat,"Action, Comedy, Crime"
4,tt2406566,Atomic Blonde,"Action, Thriller"
2,tt24067680,Run Baby Run,Thriller
1,tt24076146,The Persian Version,"Comedy, Drama, Romance"
2,tt2409302,Why Don't You Play in Hell?,"Action, Comedy"
2,tt2409904,Heavy Metal Horror,Thriller
2,tt2411024,Perfect Number,"Drama, Thriller"
2,tt2411112,Longwave,"Comedy, Drama, History"
1,tt24132988,Manny Pacquiao: Unstoppable Force,Sport
2,tt2414196,The Maid,"Drama, Romance"
4,tt24146896,Rotting in the Sun,"Comedy, Mystery"
1,tt2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,"Comedy, Horror"
4,tt2422212,House of Cards,"Action, Drama"
4,tt2427892,Tom at the Farm,"Drama, Mystery, Thriller"
1,tt2429074,G.B.F.,"Comedy, Drama, Romance"
0,tt2431286,Philomena,"Biography, Comedy, Drama"
2,tt2431576,Animus,"Horror, Thriller"
1,tt2433542,Yamudiki Mogudu,"Comedy, Fantasy"
2,tt2436386,Project Almanac,"Drama, Mystery, Sci-Fi"
1,tt2441174,A Grim Becoming,"Action, Comedy, Horror"
4,tt2446042,Taken 3,"Action, Crime, Thriller"
2,tt2446746,Heretic,Horror
3,tt2446980,Joy,"Biography, Drama"
2,tt2447162,Game Camera,Horror
1,tt2447338,Faraway,"Adventure, Drama, Fantasy"
3,tt2452244,Isn't It Romantic,"Comedy, Fantasy, Musical"
1,tt2459160,Road to the Open,"Comedy, Drama, Sport"
3,tt2463208,The Adam Project,"Action, Adventure, Comedy"
1,tt2463512,Hateship Loveship,"Drama, Romance"
2,tt2463524,Dark Vision,"Horror, Mystery, Sci-Fi"
1,tt2470102,Young Hunters: The Beast of Bevendean,"Action, Adventure, Family"
2,tt2474958,Kill Your Friends,"Comedy, Crime, Music"
1,tt24785860,Love on a Budget,Romance
1,tt24786154,Someday or One Day,"Drama, Fantasy, Romance"
2,tt2481276,Thou Wast Mild and Lovely,"Comedy, Mystery, Romance"
4,tt2481498,"Extremely Wicked, Shockingly Evil and Vile","Biography, Crime, Drama"
1,tt2486678,5 to 7,"Comedy, Drama, Romance"
0,tt2488496,Star Wars: Episode VII - The Force Awakens,"Action, Adventure, Sci-Fi"
4,tt2493466,Kuroyuri danchi,"Drama, Fantasy, Horror"
4,tt2494362,Bone Tomahawk,"Drama, Horror, Western"
1,tt2494476,Capital Games,Romance
2,tt2497980,The Lookalike,"Crime, Thriller"
2,tt2503358,Speak No Evil,Horror
3,tt2510894,Hotel Transylvania 2,"Animation, Adventure, Comedy"
2,tt2512528,The Watchers: Revelation,"Action, Adventure, Sci-Fi"
1,tt2514646,Blood Brothers,Thriller
1,tt2516864,Smoorverliefd,"Comedy, Romance"
2,tt2516966,1974: La posesión de Altair,"Horror, Mystery, Sci-Fi"
4,tt2526138,Jiseul,"Drama, History, War"
1,tt2527256,My Cornerstone,"Comedy, Drama, Romance"
0,tt2527336,Star Wars: Episode VIII - The Last Jedi,"Action, Adventure, Fantasy"
0,tt2527338,Star Wars: The Rise Of Skywalker,"Action, Adventure, Fantasy"
1,tt2528814,God's Not Dead,"Adventure, Comedy, Drama"
0,tt2530392,The Little House,"Drama, Romance"
4,tt2535470,Wyrmwood: Road of the Dead,"Action, Comedy, Horror"
2,tt2536436,App,"Sci-Fi, Thriller"
2,tt25366998,Alhamour H.A.,"Biography, Comedy, Crime"
0,tt25406052,Kingdom: Unmei no Hono,"Action, History, War"
1,tt25406060,Thoe Kap Chan Kap Chan,"Drama, Romance"
4,tt25406500,Iratta,"Drama, Thriller"
0,tt2543164,Arrival,"Drama, Mystery, Sci-Fi"
3,tt2543472,Wonder,"Drama, Family"
2,tt2548208,Poker Night,"Crime, Mystery, Thriller"
4,tt2548396,The Cloverfield Paradox,"Action, Adventure, Horror"
0,tt25503544,Phantom,Action
1,tt2552498,Jack the Giant Killer,"Action, Fantasy"
2,tt2554042,Maazii,"Crime, Drama, Thriller"
4,tt2554274,Crimson Peak,"Drama, Horror, Mystery"
0,tt2557478,Pacific Rim: Uprising,"Action, Adventure, Fantasy"
2,tt2559214,Bordering on Bad Behavior,"Action, Comedy, Drama"
1,tt2560102,Lilting,"Drama, Romance"
2,tt2560792,Skybound,"Action, Thriller"
1,tt2561572,Get Hard,"Comedy, Crime"
3,tt2567026,Alice Through the Looking Glass,"Adventure, Family, Fantasy"
1,tt2568862,Going in Style,"Comedy, Crime"
2,tt2573372,Becoming,Thriller
2,tt2577652,The President's Staff,"Sci-Fi, Thriller"
3,tt2582496,Me and Earl and the Dying Girl,"Comedy, Drama, Romance"
2,tt2582498,Sweet Virginia,"Action, Drama, Thriller"
2,tt2582624,The Privileged,"Drama, Thriller"
4,tt2582782,Hell or High Water,"Crime, Drama, Thriller"
3,tt2582846,The Fault in Our Stars,"Drama, Romance"
2,tt25830860,A Sunday Affair,Romance
0,tt2584384,Jojo Rabbit,"Comedy, Drama, War"
2,tt2585562,Pizza,"Horror, Thriller"
2,tt25869142,Disquiet,Thriller
3,tt2591814,The Garden of Words,"Animation, Drama, Romance"
0,tt2592614,Resident Evil: The Final Chapter,"Action, Horror, Sci-Fi"
1,tt25981462,Boonie Bears: Guardian Code,Animation
2,tt2602338,Malady,"Drama, Horror, Mystery"
2,tt2603308,Countdown,"Horror, Mystery, Thriller"
1,tt2606826,Poraali,"Action, Drama, Thriller"
1,tt2609758,A Madea Christmas,"Comedy, Drama, Romance"
1,tt2614400,Casanova Variations,"Biography, Drama, Fantasy"
4,tt26160190,Unlocked,"Crime, Drama, Mystery"
2,tt2626460,Top Dog,"Crime, Drama"
0,tt2631186,Baahubali: The Beginning,"Action, Drama"
1,tt2637294,Hot Tub Time Machine 2,"Comedy, Mystery, Sci-Fi"
0,tt2638144,Ben-Hur,"Action, Drama, Romance"
2,tt2639976,Banking Hours 10 to 4,"Mystery, Thriller"
1,tt2642524,Mr. Kaplan,"Comedy, Drama, Thriller"
2,tt2645472,The Flame of Devotion,"Drama, Romance"
2,tt26475994,Ninja vs Shark,"Action, History, Horror"
0,tt2649554,Midnight Special,"Drama, Mystery, Sci-Fi"
0,tt2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny","Action, Adventure, Drama"
4,tt26584495,Companion,"Sci-Fi, Thriller"
0,tt2660888,Star Trek Beyond,"Action, Adventure, Sci-Fi"
2,tt26628641,The Jack in the Box Rises,Horror
2,tt26658104,Imaginary,Horror
4,tt26681671,Where the Devil Roams,Horror
3,tt26743210,How to Train Your Dragon Live-Action,Adventure
1,tt2674426,Me Before You,"Drama, Romance"
2,tt2679042,Hitman: Agent 47,"Action, Crime, Thriller"
2,tt2691734,October Gale,"Drama, Romance, Thriller"
3,tt2692250,Night at the Museum: Secret of the Tomb,"Adventure, Comedy, Family"
1,tt26926267,Mother of the Bride,"Comedy, Romance"
2,tt2697586,White Creek,"Drama, Horror, Thriller"
1,tt2704998,Game Night,"Action, Adventure, Comedy"
3,tt2709692,The Grinch,"Animation, Comedy, Family"
3,tt2709768,The Secret Life of Pets,"Animation, Adventure, Comedy"
4,tt2713180,Fury,"Action, Drama, War"
2,tt2713642,Jersey Shore Massacre,"Comedy, Horror"
2,tt2714380,The Remaining,"Drama, Horror, Mystery"
0,tt2719848,Everest,"Action, Adventure, Biography"
2,tt2720726,Darkside Witches,Horror
4,tt2726552,A Kind of Murder,"Crime, Drama, Thriller"
1,tt2726560,The Longest Ride,"Comedy, Drama, Romance"
1,tt2727028,Total Chaos,"Comedy, Drama, Romance"
2,tt2728784,After Darkness,"Drama, Sci-Fi, Thriller"
2,tt2736074,Of Good Report,"Drama, Thriller"
2,tt2736254,Absence,"Horror, Sci-Fi, Thriller"
4,tt2737304,Bird Box,"Horror, Mystery, Sci-Fi"
1,tt2738050,Will You Still Love Me Tomorrow?,"Comedy, Drama, Romance"
1,tt2752584,Pelle Politibil på sporet,"Animation, Adventure, Family"
2,tt2752758,Devil's Due,"Horror, Mystery"
2,tt2762772,Silent Screams,"Horror, Thriller"
2,tt2767440,Nocturne Six,"Horror, Sci-Fi, Thriller"
3,tt2771200,Beauty and the Beast,"Adventure, Family, Fantasy"
2,tt2780610,No Weapon Shall Prosper,"Action, Drama, Romance"
2,tt2782844,Billionaire Ransom,"Action, Adventure, Crime"
4,tt2784936,Backtrack,"Drama, Fantasy, Horror"
1,tt2788710,The Interview,"Action, Adventure, Comedy"
2,tt2797190,After Midnight,"Mystery, Thriller"
2,tt2797352,Hidden Agenda,"Action, Crime, Mystery"
4,tt2798920,Annihilation,"Adventure, Drama, Horror"
0,tt2802144,Kingsman: The Secret Service,"Action, Adventure, Comedy"
4,tt2802154,Leviathan,"Crime, Drama"
2,tt2806988,Shock: My Abstraction of Death,Thriller
0,tt2808986,Tokyo Tribe,"Action, Musical"
2,tt2814362,United Passions,"Drama, History, Sport"
0,tt2820852,Furious 7,"Action, Crime, Thriller"
1,tt2823054,Mike and Dave Need Wedding Dates,"Comedy, Romance"
4,tt2824852,Deadly Virtues: Love.Honour.Obey.,"Drama, Thriller"
1,tt2836166,Punk's Dead: SLC Punk 2,"Adventure, Comedy, Music"
2,tt2852070,Sunday Morning Rapture,"Drama, Family"
1,tt2854926,Tag,"Action, Comedy"
2,tt2856578,The Grotto,Horror
0,tt2859246,Rakuen Tsuiho: Expelled from Paradise,"Animation, Action, Adventure"
4,tt2866360,Coherence,"Drama, Mystery, Sci-Fi"
1,tt2866674,Thy Will Be Done,"Drama, Family, Musical"
2,tt2870612,"As Above, So Below","Horror, Mystery, Thriller"
3,tt2870756,Magic in the Moonlight,"Comedy, Drama, Romance"
4,tt2872718,Nightcrawler,"Crime, Drama, Thriller"
0,tt2872732,Lucy,"Action, Sci-Fi, Thriller"
3,tt2872750,Shaun the Sheep Movie,"Animation, Adventure, Comedy"
4,tt2873282,Red Sparrow,"Action, Drama, Thriller"
2,tt2883218,I Am the Keeper,"Drama, Romance"
3,tt2883512,Chef,"Adventure, Comedy, Drama"
2,tt2884206,I Origins,"Drama, Mystery, Romance"
2,tt2885628,Nina Forever,"Comedy, Drama, Horror"
0,tt2908446,The Divergent Series: Insurgent,"Action, Adventure, Sci-Fi"
1,tt2910274,Obvious Child,"Comedy, Drama, Romance"
4,tt2910814,The Signal,"Drama, Mystery, Sci-Fi"
4,tt2911666,John Wick,"Action, Crime, Thriller"
2,tt2917388,Kidnapping Mr. Heineken,"Action, Crime, Drama"
1,tt2917646,Nobeureshing,"Romance, Sport"
2,tt2923834,The Last Scout,"Action, Adventure, Drama"
2,tt2932536,47 Meters Down,"Adventure, Drama, Horror"
1,tt2934408,The Dog,"Action, Comedy"
0,tt2935510,Ad Astra,"Adventure, Drama, Mystery"
3,tt2935622,The School for Good and Evil,"Action, Comedy, Drama"
0,tt2936180,Far from Men,"Drama, War"
4,tt2937898,A Most Violent Year,"Action, Crime, Drama"
2,tt2938956,The Transporter Refueled,"Action, Thriller"
3,tt2948356,Zootopia,"Animation, Adventure, Comedy"
3,tt2948372,Soul,"Animation, Adventure, Comedy"
1,tt2950418,Greater,"Biography, Family, Sport"
3,tt2953050,Encanto,"Animation, Comedy, Family"
1,tt2960220,Arrobá,"Comedy, Sci-Fi"
3,tt2964120,Wood Job!,"Adventure, Comedy"
2,tt2967008,The Face of an Angel,"Crime, Drama"
0,tt2967578,Secretly Greatly,"Action, Comedy, Drama"
2,tt2969656,Cold Eyes,"Action, Crime, Thriller"
4,tt2975578,The Purge: Anarchy,"Action, Horror, Sci-Fi"
0,tt2975590,Batman v Superman: Dawn of Justice,"Action, Adventure, Sci-Fi"
0,tt2977364,Kyz-Zhibek,"Drama, History, Romance"
1,tt2978576,Bill,"Comedy, Family, History"
3,tt2980516,The Theory of Everything,"Biography, Drama, Romance"
4,tt2980592,The Guest,"Action, Mystery, Thriller"
0,tt2981768,Patema Inverted,"Animation, Adventure, Drama"
2,tt2983922,The Night Visitor 2: Heather's Story,Sci-Fi
1,tt2988272,Shuddh Desi Romance,"Comedy, Drama, Romance"
3,tt2990140,The Christmas Chronicles,"Adventure, Comedy, Family"
2,tt2991296,Beneath,"Adventure, Drama, Horror"
1,tt3000284,Honey Bee,"Comedy, Thriller"
1,tt3007240,Shaolin Warrior,Action
0,tt3007512,The Water Diviner,"Drama, History, War"
4,tt3011894,Wild Tales,"Comedy, Drama, Thriller"
2,tt3014866,Criminal,"Action, Sci-Fi, Thriller"
1,tt3014910,Finding Altamira,"Biography, Drama, History"
0,tt3017864,Ghost in the Shell Arise: Border 2 - Ghost Whisper,"Animation, Action, Sci-Fi"
2,tt3024324,Kill Game,Horror
0,tt3029556,Rurouni Kenshin: The Legend Ends,"Action, Adventure, Drama"
3,tt3040964,The Jungle Book,"Adventure, Drama, Family"
1,tt3045616,Mortdecai,"Action, Adventure, Comedy"
2,tt3058674,VANish,"Action, Crime, Horror"
