movie_id,movie_name,cluster,genre
tt0139414,Lake Placid,2,"Action, Comedy, Horror"
tt0139564,See the Sea,2,"Drama, Thriller"
tt0139654,Training Day,4,"Action, Crime, Drama"
tt0139809,The Thirteenth Floor,2,"Mystery, Sci-Fi, Thriller"
tt0139820,The Red Angel,4,"Drama, Romance, War"
tt0139898,The Boys,4,"Crime, Drama"
tt0140348,Mahanadi,0,"Crime, Drama"
tt0140352,The Insider,0,"Biography, Drama, Thriller"
tt0140399,Muthu,3,"Action, Comedy, Drama"
tt0140448,Pathinaru Vayathinile,0,"Drama, Romance"
tt0140917,O Corpo Ardente,2,"Drama, Romance"
tt0141399,Isn't She Great,1,"Biography, Comedy, Drama"
tt0141914,Destination Death,2,"Drama, War"
tt0141926,U-571,0,"Action, War"
tt0142371,Fist of the North Star,0,"Animation, Action, Drama"
tt0142688,The Ninth Gate,4,"Mystery, Thriller"
tt0143145,The World Is Not Enough,0,"Action, Adventure, Thriller"
tt0143235,Between Eleven and Midnight,2,"Crime, Drama, Mystery"
tt0143907,Country of the Deaf,2,"Comedy, Crime, Drama"
tt0144004,What Happened Then?,2,"Crime, Mystery, Romance"
tt0144084,American Psycho,4,"Crime, Drama, Horror"
tt0144117,The Boondock Saints,2,"Action, Thriller"
tt0144625,Sudden Fury,2,"Action, Drama"
tt0144671,Vulkan der höllischen Triebe,2,Crime
tt0144777,Ato de Violência,2,"Drama, Thriller"
tt0144964,Highlander: Endgame,2,"Action, Adventure, Fantasy"
tt0145393,"Pizza, Beer, and Cigarettes",4,"Crime, Drama"
tt0145487,Spider-Man,0,"Action, Adventure, Sci-Fi"
tt0145531,Stigmata,2,Horror
tt0145534,Total Force,2,"Action, Sci-Fi"
tt0145547,Two Hands,2,"Comedy, Crime, Thriller"
tt0145653,Angela's Ashes,0,"Biography, Drama"
tt0145660,Austin Powers: The Spy Who Shagged Me,1,"Action, Adventure, Comedy"
tt0145681,The Bone Collector,4,"Crime, Drama, Mystery"
tt0145893,Simply Irresistible,1,"Comedy, Drama, Fantasy"
tt0146316,Lara Croft: Tomb Raider,0,"Action, Adventure, Fantasy"
tt0146336,Urban Legend,4,"Horror, Mystery, Thriller"
tt0146645,Dosti,3,"Drama, Family, Musical"
tt0146675,End of Days,4,"Action, Fantasy, Horror"
tt0146838,Any Given Sunday,2,"Drama, Sport"
tt0146882,High Fidelity,1,"Comedy, Drama, Music"
tt0147800,10 Things I Hate About You,3,"Comedy, Drama, Romance"
tt0149261,Deep Blue Sea,4,"Action, Adventure, Sci-Fi"
tt0149367,Where the Money Is,2,"Drama, Comedy, Crime"
tt0150377,Double Jeopardy,0,"Crime, Drama, Mystery"
tt0150388,The Dragon Painter,1,"Drama, Romance"
tt0150392,Ahlam Hind we Kamilia,2,"Drama, Romance"
tt0150980,The Housemaid,4,"Crime, Drama, Thriller"
tt0151137,The Messenger: The Story of Joan of Arc,0,"Adventure, Biography, Drama"
tt0151572,The Miracle of P. Tinto,1,"Comedy, Fantasy"
tt0151582,The Minus Man,2,"Crime, Drama, Mystery"
tt0151738,Never Been Kissed,3,"Comedy, Drama, Romance"
tt0152509,Sohni Mahiwal,1,"Action, Drama, Romance"
tt0152620,Subterfuge,2,"Action, Drama"
tt0152930,Taxi,1,"Action, Comedy, Crime"
tt0154506,Following,4,"Crime, Mystery, Thriller"
tt0154683,Jigoku,4,"Crime, Drama, Horror"
tt0155267,The Thomas Crown Affair,0,"Crime, Romance, Thriller"
tt0155796,Dr. Akagi,0,"Comedy, Drama, History"
tt0156106,Stonebrook,2,"Drama, Thriller"
tt0156248,August 32nd on Earth,1,"Drama, Romance"
tt0156408,Class Trip,2,"Drama, Mystery"
tt0156610,The Hole,2,"Drama, Fantasy, Musical"
tt0156729,Last Night,2,"Comedy, Drama, Romance"
tt0156887,Perfect Blue,4,"Animation, Crime, Drama"
tt0157044,Sitcom,2,"Comedy, Drama, Romance"
tt0157366,Beast Cops,4,"Action, Crime, Drama"
tt0157427,Lima: Breaking the Silence,2,"Crime, Drama"
tt0157472,Clockstoppers,1,"Action, Adventure, Comedy"
tt0157503,Drop Dead Gorgeous,1,"Comedy, Romance, Thriller"
tt0158493,Belly,4,"Crime, Drama"
tt0158692,Juha,2,"Comedy, Drama, Romance"
tt0158785,Mindkiller,2,"Horror, Sci-Fi"
tt0158983,"South Park: Bigger, Longer & Uncut",1,"Animation, Comedy, Fantasy"
tt0159097,The Virgin Suicides,2,"Drama, Romance"
tt0159273,Behind Enemy Lines,2,"Action, Drama, Thriller"
tt0159365,Cold Mountain,0,"Adventure, Drama, Romance"
tt0159421,The Adventures of Elmo in Grouchland,3,"Adventure, Comedy, Family"
tt0159432,Expect the Unexpected,4,"Action, Crime, Drama"
tt0159510,Mobile Suit Gundam II: Soldiers of Sorrow,0,"Animation, Action, Drama"
tt0160127,Charlie's Angels,3,"Action, Adventure, Comedy"
tt0160216,A Dog of Flanders,1,"Family, Drama"
tt0160401,In Too Deep,2,"Crime, Drama, Thriller"
tt0160710,Punks,1,"Comedy, Music, Romance"
tt0160862,She's All That,1,"Comedy, Romance"
tt0161081,What Lies Beneath,4,"Drama, Horror, Mystery"
tt0162035,A Very Unlucky Leprechaun,1,"Family, Fantasy"
tt0162222,Cast Away,0,"Adventure, Drama, Romance"
tt0162360,"Happy, Texas",1,"Comedy, Crime, Romance"
tt0162496,Nobleza gaucha,1,"Drama, History, Western"
tt0162650,Shaft,0,"Action, Crime, Thriller"
tt0162661,Sleepy Hollow,4,"Fantasy, Horror, Mystery"
tt0162710,Trick,1,"Comedy, Music, Romance"
tt0162876,Barn of the Blood Llama,2,"Comedy, Horror, Sci-Fi"
tt0162973,Get Real,1,"Comedy, Drama, Romance"
tt0163025,Jurassic Park III,2,"Action, Adventure, Sci-Fi"
tt0163187,Runaway Bride,1,"Comedy, Romance"
tt0163529,The Assault,2,"Action, Thriller"
tt0163582,Insect Woman,4,"Drama, Horror"
tt0163624,Faust,4,"Drama, Fantasy"
tt0163669,Woman of Fire '82,4,Horror
tt0163978,The Beach,2,"Adventure, Drama, Romance"
tt0163985,Peony Lantern,2,Horror
tt0163988,Bringing Out the Dead,4,"Drama, Thriller"
tt0164052,Hollow Man,4,"Action, Horror, Sci-Fi"
tt0164114,Drive Me Crazy,1,"Comedy, Drama, Romance"
tt0164181,Stir of Echoes,4,"Horror, Mystery, Thriller"
tt0164184,The Sum of All Fears,4,"Action, Drama, Thriller"
tt0164334,Along Came a Spider,4,"Drama, Thriller"
tt0164347,Assassination,4,"Action, Crime, Drama"
tt0164425,Brutal Boxer,2,"Action, Drama"
tt0164444,Militant Eagle,2,"Action, Drama"
tt0164564,...ere erera baleibu izik subua aruaren...,2,Animation
tt0164643,Bodyguard Kiba 2,2,"Action, Crime"
tt0164912,Stuart Little,3,"Adventure, Comedy, Family"
tt0165160,Da jiao long,2,"Action, Drama"
tt0165196,Molokai,0,"Biography, Drama"
tt0165214,Death Promise,2,"Action, Drama"
tt0165220,Fo Shan Zan xian sheng,2,Action
tt0165333,Jennifer Hale,2,Crime
tt0165429,Point de chute,4,"Crime, Thriller"
tt0165623,Angst,4,"Drama, Horror, Thriller"
tt0165636,Bilyy ptakh z chornoyu oznakoyu,0,"Drama, War"
tt0165773,Felicia's Journey,4,"Drama, Thriller"
tt0165798,Ghost Dog: The Way of the Samurai,4,"Crime, Drama"
tt0165929,Romeo Must Die,0,"Action, Crime, Thriller"
tt0166219,Hoods,1,"Comedy, Crime, Drama"
tt0166230,Jocelyn,2,"Drama, Romance"
tt0166252,The Love Letter,1,"Comedy, Drama, Romance"
tt0166485,Anna and the King,0,"Drama, History, Romance"
tt0166770,Privarzaniyat balon,2,"Comedy, Drama, Fantasy"
tt0166808,Sombre,4,"Drama, Horror"
tt0166813,Spirit: Stallion of the Cimarron,3,"Animation, Adventure, Drama"
tt0166896,The Straight Story,3,"Biography, Drama"
tt0166924,Mulholland Drive,4,"Drama, Mystery, Thriller"
tt0167190,Hellboy,0,"Action, Adventure, Fantasy"
tt0167260,The Lord of the Rings: The Return of the King,0,"Action, Adventure, Drama"
tt0167261,The Lord of the Rings: The Two Towers,0,"Action, Adventure, Drama"
tt0167320,The Golden Bat,1,"Adventure, Action, Sci-Fi"
tt0167404,The Sixth Sense,4,"Drama, Mystery, Thriller"
tt0168043,The Longest Nite,4,"Action, Crime, Mystery"
tt0168626,Distant Journey,4,"Drama, Thriller, War"
tt0168629,Dancer in the Dark,0,"Crime, Drama, Musical"
tt0169102,Lagaan: Once Upon a Time in India,3,"Drama, Musical, Sport"
tt0169253,Songs and Saddles,1,"Action, Adventure, Crime"
tt0169299,Terror Firmer,2,"Comedy, Horror"
tt0169324,Tick Tock,2,"Crime, Drama, Thriller"
tt0169828,Father of a Soldier,0,"Drama, War"
tt0170016,How the Grinch Stole Christmas,3,"Comedy, Family, Fantasy"
tt0170210,La Malibran,1,"Biography, Drama, Musical"
tt0171363,The Haunting,4,"Fantasy, Horror, Mystery"
tt0171804,Boys Don't Cry,4,"Biography, Crime, Drama"
tt0172156,Bad Boys II,0,"Action, Comedy, Crime"
tt0172493,"Girl, Interrupted",2,"Biography, Drama"
tt0172495,Gladiator,0,"Action, Adventure, Drama"
tt0173840,Final Fantasy: The Spirits Within,0,"Animation, Action, Adventure"
tt0174707,Hanzo the Razor: The Snare,2,"Action, Drama"
tt0174856,The Hurricane,0,"Biography, Drama, Sport"
tt0174918,Ningyo densetsu,4,"Crime, Drama, Horror"
tt0175555,Deal of a Lifetime,1,"Comedy, Fantasy, Romance"
tt0176422,Alice and Martin,2,"Drama, Romance"
tt0176666,Dossier 51,4,"Crime, Drama"
tt0177195,Sample People,2,"Comedy, Crime, Drama"
tt0177483,Aadmi,2,"Action, Crime, Drama"
tt0177789,Galaxy Quest,3,"Adventure, Comedy, Sci-Fi"
tt0177971,The Perfect Storm,2,"Action, Adventure, Drama"
tt0178868,Ringu,4,"Horror, Mystery"
tt0179098,Moonlight Mile,1,"Drama, Romance"
tt0179161,Wicked Duchess,2,"Drama, Romance"
tt0180316,Women Talking Dirty,1,"Comedy, Romance"
tt0180837,Bossa Nova,1,"Comedy, Romance, Drama"
tt0181012,Sole Survivor,2,"Horror, Thriller"
tt0181316,Blue Streak,1,"Action, Comedy, Crime"
tt0181689,Minority Report,0,"Action, Crime, Mystery"
tt0181852,Terminator 3: Rise of the Machines,0,"Action, Sci-Fi"
tt0181865,Traffic,4,"Crime, Drama, Thriller"
tt0181875,Almost Famous,3,"Adventure, Comedy, Drama"
tt0182503,Turist Ömer Uzay Yolu'nda,1,"Comedy, Sci-Fi"
tt0182789,Bicentennial Man,3,"Drama, Sci-Fi"
tt0183523,Mission to Mars,0,"Adventure, Sci-Fi, Thriller"
tt0183649,Phone Booth,4,"Crime, Thriller"
tt0183790,A Knight's Tale,3,"Action, Adventure, Romance"
tt0184512,The Flirtation of Girls,1,"Comedy, Musical, Romance"
tt0184858,Reindeer Games,4,"Action, Adventure, Crime"
tt0184894,Shanghai Noon,3,"Action, Adventure, Comedy"
tt0185183,Battlefield Earth,0,"Action, Adventure, Sci-Fi"
tt0185431,Little Nicky,1,"Comedy, Fantasy"
tt0185495,The Messenger,2,"Action, Drama"
tt0185937,The Blair Witch Project,2,"Horror, Mystery"
tt0186151,Frequency,0,"Crime, Drama, Mystery"
tt0186566,Space Cowboys,3,"Action, Adventure, Thriller"
tt0187078,Gone in 60 Seconds,1,"Action, Crime, Thriller"
tt0187115,Kshana Kshanam,1,"Action, Comedy, Crime"
tt0187187,O Jogo da Vida,2,"Crime, Drama"
tt0187393,The Patriot,0,"Action, Drama, History"
tt0187505,Si da tian wang,2,"Action, Crime"
tt0187738,Blade II,4,"Action, Horror, Sci-Fi"
tt0187809,The Pear Tree,2,"Drama, Romance"
tt0188388,The Depths,4,"Crime, Drama, Mystery"
tt0188518,Complicity,2,"Thriller, Drama"
tt0188589,L'enclos,4,"Drama, War"
tt0188766,King of Comedy,1,"Comedy, Drama, Romance"
tt0188858,Los de la mesa 10,1,"Drama, Romance"
tt0189142,Marcel Proust's Time Regained,0,"Drama, Romance, War"
tt0189173,Unconditional Love,2,Action
tt0189219,Spring in a Small Town,0,"Drama, Romance"
tt0189541,Gabriela,1,"Drama, Romance"
tt0189844,Odia il prossimo tuo,2,"Action, Drama, Western"
tt0189981,Scarfies,2,"Action, Comedy, Thriller"
tt0190138,The Whole Nine Yards,2,"Comedy, Crime"
tt0190332,"Crouching Tiger, Hidden Dragon",0,"Action, Adventure, Drama"
tt0190590,"O Brother, Where Art Thou?",3,"Adventure, Comedy, Crime"
tt0190865,Vertical Limit,0,"Action, Adventure, Drama"
tt0191043,The Color of Paradise,3,"Drama, Family"
tt0191397,The Replacements,1,"Comedy, Sport"
tt0191636,Widow of St. Pierre,2,"Drama, History, Romance"
tt0192111,Head Over Heels,1,"Comedy, Mystery, Romance"
tt0192255,The Little Vampire,1,"Adventure, Comedy, Family"
tt0192638,Striking Poses,2,Thriller
tt0192788,Where the Red Fern Grows,1,"Drama, Family"
tt0193458,The Orphan,1,"Drama, Family"
tt0193879,Don't Panic,2,Horror
tt0193949,Five on a Treasure Island,1,"Adventure, Family"
tt0194326,El río de las tumbas,2,"Comedy, Crime, Drama"
tt0194748,Les Charlots contre Dracula,1,"Comedy, Horror"
tt0195631,Alone with a Stranger,2,"Drama, Thriller"
tt0195644,"Dick Deadeye, or Duty Done",3,"Animation, Comedy, Musical"
tt0195685,Erin Brockovich,3,"Biography, Drama"
tt0195714,Final Destination,2,"Horror, Thriller"
tt0195822,Illustrious Energy,2,History
tt0196068,Sam the Man,1,"Comedy, Drama, Romance"
tt0196106,MVP: Most Valuable Primate,1,"Comedy, Family, Sport"
tt0196355,The Other,2,"Drama, Romance"
tt0196516,The Duke,1,"Comedy, Drama, Family"
tt0197569,Humanity,4,"Drama, Mystery"
tt0198586,Judgment Day: The Ellie Nesler Story,2,"Drama, Thriller"
tt0198781,"Monsters, Inc.",3,"Animation, Adventure, Comedy"
tt0198792,Pi li long quan,2,"Action, Adventure"
tt0199164,Za ma,1,Action
tt0199175,L'étrangleur,2,"Crime, Drama"
tt0199404,El caso de la mujer asesinadita,1,"Comedy, Fantasy, Mystery"
tt0199580,Samurai Vendetta,0,"Drama, Action"
tt0199725,Love & Basketball,3,"Drama, Romance, Sport"
tt0200087,Sarfarosh,0,"Action, Drama, Thriller"
tt0200465,The Bank Job,4,"Crime, Drama, Thriller"
tt0200469,Bats,2,"Horror, Sci-Fi, Thriller"
tt0200550,Coyote Ugly,1,"Comedy, Drama, Music"
tt0201092,Xia nu bao ta jie,2,Action
tt0201548,El crimen de Oribe,2,"Drama, Fantasy"
tt0201922,Zatoichi in Desperation,2,"Action, Adventure, Drama"
tt0202002,Da e kou,2,"Action, Crime, Drama"
tt0202009,The Traveling Ruffian,2,"Action, Drama"
tt0202152,Zatoichi,2,"Action, Drama"
tt0202153,Zatoichi at Large,1,"Drama, Action, Adventure"
tt0202449,The Bloody Sword of the 99th Virgin,2,"Drama, Horror"
tt0203009,Moulin Rouge!,0,"Drama, Musical, Romance"
tt0203019,Men of Honor,3,"Biography, Drama"
tt0203119,Sexy Beast,4,"Crime, Drama, Thriller"
tt0203612,Pitfall,4,"Crime, Drama, Fantasy"
tt0203895,Sea Prince and the Fire Child,3,"Animation, Drama, Family"
tt0204313,Exorcist: The Beginning,4,"Horror, Mystery, Thriller"
tt0204319,La fiancée des ténèbres,2,"Drama, Fantasy, Mystery"
tt0204946,Bring It On,1,"Comedy, Romance, Sport"
tt0205000,Deuce Bigalow: Male Gigolo,1,"Comedy, Romance"
tt0205271,Dr. T & the Women,1,"Comedy, Drama, Romance"
tt0205345,Sorrows of the Forbidden City,0,"Drama, History"
tt0205558,Yan shi huan hun ji,2,Horror
tt0206234,Qiu Haitang,2,"Drama, Romance"
tt0206275,Save the Last Dance,1,"Drama, Music, Romance"
tt0206314,Joy Ride,2,"Action, Mystery, Thriller"
tt0206634,Children of Men,0,"Action, Drama, Sci-Fi"
tt0207198,What to Do in Case of Fire,2,"Action, Comedy, Drama"
tt0207201,What Women Want,1,"Comedy, Fantasy, Romance"
tt0207359,Brotherhood of Death,2,"Action, Drama, Thriller"
tt0208003,Big Momma's House,1,"Action, Comedy, Crime"
tt0208092,Snatch,0,"Comedy, Crime"
tt0208504,Santo in the Treasure of Dracula,1,"Action, Adventure, Fantasy"
tt0208874,The Contender,2,"Drama, Thriller"
tt0209144,Memento,4,"Mystery, Thriller"
tt0209163,The Mummy Returns,3,"Action, Adventure, Fantasy"
tt0209475,The Wedding Planner,1,"Comedy, Romance"
tt0209958,The Cell,4,"Crime, Horror, Sci-Fi"
tt0210314,São Jerônimo,2,"Biography, Drama"
tt0210389,Wisconsin Death Trip,4,"Biography, Crime, Drama"
tt0210717,Goya in Bordeaux,0,"Biography, Drama, War"
tt0210945,Remember the Titans,3,"Biography, Drama, Sport"
tt0211492,The Luzhin Defence,2,"Drama, Romance"
tt0211915,Amélie,3,"Comedy, Romance"
tt0211933,Awake,2,"Crime, Drama, Mystery"
tt0212338,Meet the Parents,1,"Comedy, Romance"
tt0212346,Miss Congeniality,3,"Action, Comedy, Crime"
tt0212720,A.I. Artificial Intelligence,0,"Drama, Sci-Fi"
tt0212985,Hannibal,4,"Crime, Drama, Thriller"
tt0213149,Pearl Harbor,0,"Action, Drama, History"
tt0213847,Malena,2,"Drama, Romance, War"
tt0214388,100 Girls,1,"Comedy, Romance"
tt0215750,Enemy at the Gates,4,"Action, Drama, War"
tt0216216,The 6th Day,0,"Action, Mystery, Sci-Fi"
tt0217505,Gangs of New York,0,"Crime, Drama"
tt0217756,Ready to Rumble,1,"Comedy, Sport"
tt0217869,Unbreakable,4,"Drama, Mystery, Sci-Fi"
tt0218317,Hammer the Toff,2,"Crime, Drama, Film-Noir"
tt0218922,Original Sin,2,"Drama, Mystery, Romance"
tt0218967,The Family Man,3,"Comedy, Drama, Fantasy"
tt0219699,The Gift,2,"Drama, Fantasy, Horror"
tt0219965,Bandits,1,"Comedy, Crime, Drama"
tt0220806,Telmisseomding,4,"Crime, Mystery, Thriller"
tt0221027,Blow,2,"Biography, Crime, Drama"
tt0221073,Chopper,4,"Biography, Crime, Drama"
tt0223150,Door,2,"Horror, Thriller"
tt0223413,Wet Sand in August,2,"Action, Drama"
tt0223777,Darker Than Night,2,"Horror, Mystery, Thriller"
tt0224077,The Transgressor,4,"Drama, Thriller"
tt0227445,The Score,4,"Action, Crime, Drama"
tt0227538,Spy Kids,3,"Action, Adventure, Comedy"
tt0227858,Zero Focus,4,"Crime, Drama, Mystery"
tt0228054,Bear with Me,1,"Adventure, Family"
tt0228750,Proof of Life,2,"Action, Drama, Thriller"
tt0228786,The Crimson Rivers,4,"Crime, Mystery, Thriller"
tt0229528,The Legend of Blood Mountain,2,"Comedy, Crime, Drama"
tt0230011,Atlantis: The Lost Empire,0,"Animation, Action, Adventure"
tt0230030,Bedazzled,1,"Comedy, Fantasy"
tt0230412,Khoon Khoon,2,"Crime, Mystery, Thriller"
tt0230597,A Northern Story of Valor,0,"Drama, History"
tt0230600,The Others,4,"Horror, Mystery, Thriller"
tt0230838,Sweet November,1,"Drama, Romance"
tt0231138,Ancient Evil: Scream of the Mummy,2,Horror
tt0231402,Crocodile Dundee in Los Angeles,1,"Action, Adventure, Comedy"
tt0232500,The Fast and the Furious,2,"Action, Crime, Thriller"
tt0232954,Winter Kept Us Warm,1,"Drama, Romance"
tt0233418,Cavale,4,"Thriller, Crime, Drama"
tt0233469,Collateral Damage,2,"Action, Drama, Thriller"
tt0233808,Godmother,2,"Crime, Drama, Thriller"
tt0234215,The Matrix Reloaded,0,"Action, Sci-Fi"
tt0234542,Purab Aur Pachhim,1,"Drama, Romance"
tt0234805,The Legend of Rita,4,"Drama, History, Romance"
tt0235198,Audition,4,"Drama, Horror, Mystery"
tt0235618,The Nine Lives of Tomas Katz,2,"Comedy, Drama, Fantasy"
tt0236027,Flickering Lights,1,"Action, Comedy, Crime"
tt0236493,The Mexican,2,"Adventure, Comedy, Crime"
tt0236640,Prozac Nation,2,"Biography, Drama, Romance"
tt0237295,Hall of Mirrors,2,"Crime, Mystery, Thriller"
tt0237534,Brotherhood of the Wolf,4,"Action, Adventure, Drama"
tt0238080,The Black Cobra 2,2,"Action, Crime, Drama"
tt0238318,It Came from Somewhere Else,1,"Comedy, Sci-Fi"
tt0238380,Equilibrium,0,"Action, Drama, Sci-Fi"
tt0238588,Shadow Magic,1,"Drama, History, Romance"
tt0239594,Marine Battleground,2,"Drama, War"
tt0239655,Monday,2,"Action, Comedy, Crime"
tt0239986,Sidewalks of New York,1,"Comedy, Romance"
tt0240119,Tomie,4,"Crime, Drama, Horror"
tt0240468,Kung Pow: Enter the Fist,1,"Action, Comedy"
tt0240510,The Four Feathers,0,"Action, Adventure, Drama"
tt0240772,Ocean's Eleven,0,"Crime, Thriller"
tt0240890,Serendipity,1,"Comedy, Romance"
tt0241303,Chocolat,3,"Drama, Romance"
tt0241527,Harry Potter and the Sorcerer's Stone,3,"Adventure, Family, Fantasy"
tt0242423,"Dude, Where's My Car?",1,"Comedy, Mystery, Sci-Fi"
tt0242445,Exit Wounds,2,"Action, Crime, Thriller"
tt0242519,Hera Pheri,1,"Action, Comedy, Crime"
tt0242601,The Book of Stone,2,"Drama, Fantasy, Horror"
tt0242653,The Matrix Revolutions,0,"Action, Sci-Fi"
tt0242994,Who Knows?,1,"Comedy, Crime, Drama"
tt0243017,Waking Life,2,"Animation, Drama, Fantasy"
tt0243133,The Man Who Wasn't There,4,"Crime, Drama"
tt0243155,Bridget Jones's Diary,1,"Comedy, Drama, Romance"
tt0243462,Mee-Shee: The Water Giant,1,"Adventure, Family, Fantasy"
tt0243585,Stuart Little 2,3,"Animation, Adventure, Comedy"
tt0243609,To End All Wars,2,"Action, Drama, War"
tt0243736,40 Days and 40 Nights,1,"Comedy, Romance"
tt0243759,The American Astronaut,2,"Musical, Comedy, Sci-Fi"
tt0244000,American Outlaws,2,"Action, Western"
tt0244244,Swordfish,4,"Action, Crime, Thriller"
tt0244316,Yi Yi: A One and a Two...,0,"Drama, Romance"
tt0244479,Dark Blue World,0,"War, Drama, Action"
tt0244870,Spiral,4,"Drama, Fantasy, Horror"
tt0245238,Lost and Delirious,2,"Drama, Romance"
tt0245276,The Profession of Arms,0,"Drama, History, War"
tt0245429,Spirited Away,3,"Animation, Adventure, Family"
tt0245562,Windtalkers,2,"Action, Drama, War"
tt0245674,Thir13en Ghosts,4,"Fantasy, Horror"
tt0245712,Amores Perros,4,"Drama, Thriller"
tt0245837,Chunhyang,3,"Drama, Musical, Romance"
tt0245844,The Count of Monte Cristo,0,"Action, Adventure, Drama"
tt0245904,Forgive Me Father,2,"Crime, Drama, Mystery"
tt0246266,The Blackboard,0,"Drama, War"
tt0246460,Die Another Day,0,"Action, Adventure, Thriller"
tt0246578,Donnie Darko,4,"Drama, Mystery, Sci-Fi"
tt0246628,Focus,2,"Drama, Romance"
tt0247444,Juwanna Mann,1,"Comedy, Drama, Romance"
tt0247638,The Princess Diaries,1,"Comedy, Family, Romance"
tt0247745,Super Troopers,1,"Comedy, Crime, Mystery"
tt0247992,Dulhan Hum Le Jayenge,1,"Comedy, Drama, Romance"
tt0248126,Kabhi Khushi Kabhie Gham...,3,"Drama, Musical, Romance"
tt0248640,Hard Cash,2,"Action, Crime, Thriller"
tt0248667,Ali,0,"Biography, Drama, Sport"
tt0249188,Thoovanathumbikal,1,"Drama, Romance"
tt0249218,The Undertaker,2,Horror
tt0249241,Werckmeister Harmonies,4,"Drama, Mystery"
tt0249443,A Chronicle of Corpses,4,"Drama, Horror"
tt0249893,The Price of Milk,1,"Comedy, Drama, Fantasy"
tt0250258,The Experiment,4,"Drama, Thriller"
tt0250494,Legally Blonde,1,"Comedy, Romance"
tt0250687,Rat Race,1,"Action, Adventure, Comedy"
tt0250797,Unfaithful,2,"Drama, Romance, Thriller"
tt0250809,La Virgen de los Sicarios,4,"Crime, Drama"
tt0251075,Evolution,1,"Comedy, Sci-Fi"
tt0251110,Gypsy 83,1,"Drama, Romance"
tt0251127,How to Lose a Guy in 10 Days,1,"Comedy, Romance"
tt0251160,John Q,0,"Crime, Drama, Thriller"
tt0251736,House of 1000 Corpses,4,Horror
tt0251847,Missamma,3,"Comedy, Drama, Family"
tt0252076,Maid in Manhattan,1,"Comedy, Drama, Romance"
tt0252501,Hearts in Atlantis,1,"Drama, Mystery"
tt0253474,The Pianist,0,"Biography, Drama, Music"
tt0253556,Reign of Fire,0,"Action, Adventure, Fantasy"
tt0253754,Star Trek: Nemesis,0,"Action, Adventure, Sci-Fi"
tt0253840,The Triumph of Love,1,"Comedy, Romance"
